"","punk","bid","bid_withdrawn","offer","offer_withdrawn","transfer","unwrap","wrap","largest_bid","sold_price","sold_date","last_sold_price"
"8952",2010,1,0,0,0,0,0,0,"19","19",2018-11-26,"NA"
"8953",2011,2,2,2,0,0,0,0,"44","268576",2021-08-27,"NA"
"8954",2012,3,0,2,0,2,0,0,"81","308708",2021-08-27,"32"
"8955",2012,1,1,1,0,0,0,0,"16","32",2018-08-17,"NA"
"8956",2013,1,1,1,0,1,0,0,"230318","257335",2021-08-27,"86"
"8957",2013,0,0,1,0,0,0,0,NA,"86",2017-07-08,"NA"
"8958",2014,0,1,6,0,0,0,0,NA,"250032",2021-08-27,"249109"
"8959",2014,1,0,2,1,0,0,0,"222100","249109",2021-08-24,"13084"
"8960",2014,0,0,1,0,1,0,0,NA,"13084",2021-02-13,"NA"
"8961",2015,1,0,25,1,0,0,0,"282835","306248",2021-08-27,"152207"
"8962",2015,1,1,2,1,0,0,0,"40178","152207",2021-08-05,"338"
"8963",2015,2,2,6,5,0,0,0,"281","338",2020-02-09,"75"
"8964",2015,1,0,0,0,0,0,0,"75","75",2019-02-20,"79"
"8965",2015,0,0,1,0,0,0,0,NA,"79",2017-12-21,"NA"
"8966",2016,0,0,1,0,0,0,0,NA,"272012",2021-08-27,"121388"
"8967",2016,0,0,2,0,0,0,0,NA,"121388",2021-08-04,"59944"
"8968",2016,0,0,1,0,0,0,0,NA,"59944",2021-04-08,"35637"
"8969",2016,4,1,4,1,1,0,0,"35637","35637",2021-03-27,"NA"
"8970",2017,2,2,1,0,0,0,0,"3705","297024",2021-08-27,"83"
"8971",2017,1,0,1,0,0,0,0,"11","83",2017-07-03,"NA"
"8972",2018,0,1,1,0,0,0,0,NA,"275138",2021-08-27,"249938"
"8973",2018,2,1,4,3,0,0,0,"432","249938",2021-08-24,"78"
"8974",2018,0,0,1,0,0,0,0,NA,"78",2019-02-20,"NA"
"8975",2019,0,0,0,0,0,0,0,NA,"284518",2021-08-27,"281391"
"8976",2019,1,0,5,1,0,0,0,"279453","281391",2021-08-27,"199938"
"8977",2019,2,2,18,0,0,0,0,"148428","199938",2021-08-23,"155433"
"8978",2019,0,0,2,0,1,0,0,NA,"155433",2021-08-06,"NA"
"8979",2020,0,0,1,0,0,0,0,NA,"1570000",2021-08-27,"22250"
"8980",2020,3,2,1,0,0,0,0,"61","22250",2021-01-07,"NA"
"8981",2021,0,1,2,0,0,0,0,NA,"275193",2021-08-27,"145366"
"8982",2021,1,0,3,0,0,0,0,"129594","145366",2021-08-19,"128595"
"8983",2021,0,0,1,0,0,0,0,NA,"128595",2021-08-05,"44945"
"8984",2021,0,0,1,0,3,0,0,NA,"44945",2021-03-11,"NA"
"8985",2022,2,1,1,0,0,0,0,"338688","354075",2021-08-26,"74586"
"8986",2022,3,2,2,0,0,0,0,"70367","74586",2021-07-30,"43157"
"8987",2022,3,2,23,1,0,0,0,"43157","43157",2021-06-25,"72599"
"8988",2022,0,0,2,0,0,0,0,NA,"72599",2021-05-27,"51467"
"8989",2022,1,0,0,0,1,0,0,"53105","51467",2021-03-21,"NA"
"8990",2023,4,3,2,0,0,0,0,"867342","839780",2021-08-26,"330709"
"8991",2023,0,0,8,1,1,1,1,NA,"330709",2021-08-05,"147766"
"8992",2023,4,4,6,2,0,0,0,"142536","147766",2021-07-26,"55526"
"8993",2023,3,1,0,0,0,0,0,"728","55526",2021-02-23,"NA"
"8994",2024,0,0,1,0,0,0,0,NA,"268480",2021-08-26,"249484"
"8995",2024,0,1,2,1,0,0,0,NA,"249484",2021-08-26,"234"
"8996",2024,2,0,4,1,0,0,0,"204","234",2020-05-18,"NA"
"8997",2025,0,0,5,0,0,0,0,NA,"372869",2021-08-26,"67210"
"8998",2025,1,1,1,0,0,0,0,"75541","67210",2021-03-25,"70285"
"8999",2025,2,0,1,0,1,0,0,"57684","70285",2021-02-22,"1922"
"9000",2025,0,0,4,2,1,1,1,NA,"1922",2020-10-13,"312"
"9001",2025,0,0,2,0,0,0,0,NA,"312",2020-05-24,"79"
"9002",2025,0,0,1,0,0,0,0,NA,"79",2020-01-11,"45"
"9003",2025,2,0,1,0,0,0,0,"45","45",2019-09-08,"NA"
"9004",2026,3,2,6,2,1,0,0,"96838","334249",2021-08-26,"35765"
"9005",2026,0,0,1,0,3,0,0,NA,"35765",2021-03-11,"NA"
"9006",2027,0,0,1,0,0,0,0,NA,"309227",2021-08-26,"242776"
"9007",2027,0,0,4,2,0,0,0,NA,"242776",2021-08-23,"38250"
"9008",2027,12,4,1,0,1,0,0,"84","38250",2021-03-23,"NA"
"9009",2028,0,0,1,0,0,0,0,NA,"449808",2021-08-26,"381967"
"9010",2028,0,0,14,4,0,0,0,NA,"381967",2021-08-24,"188451"
"9011",2028,1,1,5,0,1,0,0,"123175","188451",2021-08-04,"18618"
"9012",2028,2,3,1,0,0,0,0,"2380","18618",2021-02-13,"152"
"9013",2028,1,0,1,0,0,0,0,"103","152",2017-07-10,"NA"
"9014",2029,0,0,2,0,0,0,0,NA,"0",2022-04-02,"260441"
"9015",2029,1,1,21,0,0,0,0,"177453","260441",2021-08-26,"186671"
"9016",2029,0,0,1,0,0,0,0,NA,"186671",2021-08-23,"132052"
"9017",2029,0,0,1,0,0,0,0,NA,"132052",2021-08-05,"119900"
"9018",2029,1,1,2,0,0,0,0,"87036","119900",2021-08-05,"53314"
"9019",2029,1,1,7,1,0,0,0,"29482","53314",2021-04-14,"103"
"9020",2029,0,0,3,1,0,0,0,NA,"103",2019-06-27,"25"
"9021",2029,0,0,2,0,0,0,0,NA,"25",2018-09-20,"NA"
"9022",2030,0,0,8,0,0,0,0,NA,"324715",2021-08-26,"172389"
"9023",2030,1,1,1,0,0,0,0,"155433","172389",2021-08-05,"96093"
"9024",2030,0,0,1,0,0,0,0,NA,"96093",2021-08-01,"91818"
"9025",2030,1,1,2,0,1,0,0,"37729","91818",2021-08-01,"16960"
"9026",2030,0,0,1,0,0,0,0,NA,"16960",2021-02-16,"9857"
"9027",2030,0,0,1,0,0,0,0,NA,"9857",2021-02-08,"6042"
"9028",2030,0,0,1,0,0,0,0,NA,"6042",2021-01-27,"1031"
"9029",2030,0,0,2,0,1,2,1,NA,"1031",2020-09-26,"865"
"9030",2030,0,0,0,0,1,0,1,NA,"865",2020-09-24,"NA"
"9031",2031,1,1,5,3,0,0,0,"39064","311528",2021-08-26,"27585"
"9032",2031,0,0,1,0,1,0,0,NA,"27585",2021-02-16,"NA"
"9033",2032,0,0,2,1,0,0,0,NA,"308735",2021-08-26,"NA"
"9034",2033,0,0,1,0,0,0,0,NA,"308392",2021-08-26,"NA"
"9035",2034,0,0,2,0,0,0,0,NA,"278056",2021-08-26,"251148"
"9036",2034,0,1,3,0,0,0,0,NA,"251148",2021-08-23,"152179"
"9037",2034,1,0,2,0,1,0,0,"138114","152179",2021-08-05,"NA"
"9038",2035,2,2,2,1,0,0,0,"33774","268432",2021-08-26,"NA"
"9039",2036,0,0,2,0,0,0,0,NA,"1110000",2021-08-26,"136893"
"9040",2036,5,4,6,0,0,0,0,"97586","136893",2021-03-23,"80963"
"9041",2036,22,1,0,0,0,0,0,"82457","80963",2021-02-28,"NA"
"9042",2037,1,1,8,6,0,0,0,"313312","379121",2021-08-26,"98429"
"9043",2037,0,1,1,0,0,0,0,NA,"98429",2021-07-31,"79635"
"9044",2037,2,1,7,0,1,0,0,"56345","79635",2021-07-26,"62876"
"9045",2037,2,0,3,1,1,0,0,"62991","62876",2021-03-12,"NA"
"9046",2038,5,4,2,0,0,0,0,"905246","1040000",2021-08-26,"104"
"9047",2038,1,0,2,0,0,0,0,"14","104",2017-07-06,"NA"
"9048",2039,0,0,1,0,0,0,0,NA,"299458",2021-08-25,"30296"
"9049",2039,2,2,9,0,0,0,0,"35807","30296",2021-06-23,"64966"
"9050",2039,2,1,5,0,0,0,0,"65666","64966",2021-05-15,"45632"
"9051",2039,2,1,1,0,0,0,0,"39820","45632",2021-03-14,"31489"
"9052",2039,1,0,0,0,0,0,0,"31489","31489",2021-03-02,"NA"
"9053",2040,0,1,1,0,0,0,0,NA,"336779",2021-08-25,"303743"
"9054",2040,3,2,1,0,1,0,0,"284908","303743",2021-08-24,"NA"
"9055",2041,1,1,2,0,0,0,0,"240328","272631",2021-08-25,"214313"
"9056",2041,2,3,3,0,0,0,0,"146625","214313",2021-08-23,"91026"
"9057",2041,1,0,1,0,0,0,0,"70786","91026",2021-08-02,"29396"
"9058",2041,0,0,1,0,1,0,0,NA,"29396",2021-02-21,"10452"
"9059",2041,0,0,1,0,0,0,0,NA,"10452",2021-02-11,"NA"
"9060",2042,0,0,7,0,0,0,0,NA,"274111",2021-08-25,"216672"
"9061",2042,0,0,1,0,0,0,0,NA,"216672",2021-08-23,"NA"
"9062",2043,0,0,1,0,0,0,0,NA,"266112",2021-08-25,"NA"
"9063",2044,0,0,1,0,0,0,0,NA,"261274",2021-08-25,"247135"
"9064",2044,0,0,3,0,0,0,0,NA,"247135",2021-08-25,"184401"
"9065",2044,0,0,6,2,1,0,0,NA,"184401",2021-08-23,"83"
"9066",2044,1,0,3,0,0,0,0,"13","83",2017-06-27,"NA"
"9067",2045,2,1,28,5,3,3,3,"684906","708074",2021-08-25,"158009"
"9068",2045,1,1,1,0,2,0,0,"136105","158009",2021-04-21,"3172"
"9069",2045,2,1,1,0,0,0,0,"2255","3172",2020-12-24,"NA"
"9070",2046,0,0,2,1,5,0,0,NA,"344382",2021-08-25,"NA"
"9071",2047,0,0,2,0,0,0,0,NA,"272576",2021-08-25,"216672"
"9072",2047,2,1,2,0,2,0,0,"91140","216672",2021-08-23,"NA"
"9073",2048,0,0,2,1,0,0,0,NA,"302541",2021-08-25,"182877"
"9074",2048,1,1,1,0,0,0,0,"174839","182877",2021-08-07,"36029"
"9075",2048,2,2,11,1,0,0,0,"27060","36029",2021-03-11,"50"
"9076",2048,1,0,17,4,0,0,0,"50","50",2019-03-30,"NA"
"9077",2049,0,0,2,1,1,0,0,NA,"321852",2021-08-25,"57288"
"9078",2049,0,0,1,0,0,0,0,NA,"57288",2021-02-25,"50030"
"9079",2049,0,0,2,0,1,0,0,NA,"50030",2021-02-21,"NA"
"9080",2050,0,0,1,0,0,0,0,NA,"305759",2021-08-25,"217494"
"9081",2050,1,1,10,1,0,0,0,"58511","217494",2021-08-23,"51899"
"9082",2050,0,0,2,0,2,0,0,NA,"51899",2021-07-24,"NA"
"9083",2051,0,0,2,0,0,0,0,NA,"253746",2021-08-25,"205638"
"9084",2051,0,0,1,0,0,0,0,NA,"205638",2021-08-23,"155476"
"9085",2051,0,0,3,0,1,1,1,NA,"155476",2021-08-06,"8545"
"9086",2051,1,0,0,0,0,0,0,"8545","8545",2021-02-01,"NA"
"9087",2052,1,1,1,0,0,0,0,"255700","278074",2021-08-25,"73376"
"9088",2052,3,1,2,0,0,1,0,"63025","73376",2021-05-03,"29730"
"9089",2052,0,0,1,0,1,0,1,NA,"29730",2021-04-07,"45187"
"9090",2052,1,1,2,0,0,0,0,"181","45187",2021-03-12,"35512"
"9091",2052,0,0,2,0,0,0,0,NA,"35512",2021-02-21,"31617"
"9092",2052,0,0,2,0,0,0,0,NA,"31617",2021-02-21,"25743"
"9093",2052,0,0,6,3,0,1,0,NA,"25743",2021-02-17,"1029"
"9094",2052,0,0,2,0,2,0,1,NA,"1029",2020-09-22,"1400"
"9095",2052,0,0,2,1,0,0,0,NA,"1400",2020-09-15,"169"
"9096",2052,0,1,1,0,0,0,0,NA,"169",2020-05-09,"45"
"9097",2052,1,0,2,0,0,0,0,"45","45",2019-09-02,"NA"
"9098",2053,0,0,3,1,0,0,0,NA,"262061",2021-08-25,"181517"
"9099",2053,0,0,5,0,0,0,0,NA,"181517",2021-08-23,"93488"
"9100",2053,0,0,1,0,0,0,0,NA,"93488",2021-08-03,"71689"
"9101",2053,2,1,0,0,0,0,0,"68212","71689",2021-05-03,"NA"
"9102",2054,0,0,5,1,2,0,0,NA,"339309",2021-08-25,"NA"
"9103",2055,0,0,1,0,1,0,0,NA,"394066",2021-08-25,"NA"
"9104",2056,0,0,1,0,0,0,0,NA,"243028",2021-08-25,"50357"
"9105",2056,1,2,3,0,0,0,0,"39209","50357",2021-07-26,"64723"
"9106",2056,2,0,1,0,1,1,1,"61370","64723",2021-05-15,"861"
"9107",2056,0,0,1,0,0,1,0,NA,"861",2020-09-24,"720"
"9108",2056,0,0,0,0,0,0,0,NA,"720",2020-09-24,"720"
"9109",2056,0,0,0,0,1,0,1,NA,"720",2020-09-20,"659"
"9110",2056,0,0,1,0,0,0,0,NA,"659",2020-09-14,"574"
"9111",2056,1,1,3,1,0,0,0,"43","574",2020-09-10,"NA"
"9112",2057,2,2,2,0,2,0,0,"194033","310670",2021-08-25,"NA"
"9113",2058,0,0,1,0,0,0,0,NA,"388779",2021-08-25,"317953"
"9114",2058,2,3,8,0,0,0,0,"225492","317953",2021-08-23,"124428"
"9115",2058,1,0,28,4,1,0,0,"104969","124428",2021-07-31,"75042"
"9116",2058,1,1,2,0,0,0,0,"56612","75042",2021-04-08,"NA"
"9117",2059,0,1,5,0,0,0,0,NA,"244454",2021-08-25,"239144"
"9118",2059,1,0,3,1,0,1,0,"222100","239144",2021-08-24,"168162"
"9119",2059,0,0,0,0,1,0,1,NA,"168162",2021-08-22,"242"
"9120",2059,0,1,1,0,0,0,0,NA,"242",2020-06-28,"178"
"9121",2059,2,1,4,0,0,0,0,"169","178",2020-06-27,"NA"
"9122",2060,0,1,3,1,0,0,0,NA,"465383",2021-08-25,"111472"
"9123",2060,3,2,7,1,3,1,1,"95852","111472",2021-07-19,"NA"
"9124",2061,0,0,3,0,0,0,0,NA,"301697",2021-08-25,"243681"
"9125",2061,0,0,2,1,0,0,0,NA,"243681",2021-08-23,"34673"
"9126",2061,1,0,4,0,1,0,0,"33433","34673",2021-03-30,"NA"
"9127",2062,0,0,1,0,0,0,0,NA,"530216",2021-08-25,"51893"
"9128",2062,0,0,2,0,0,0,0,NA,"51893",2021-03-12,"49837"
"9129",2062,0,0,2,1,0,0,0,NA,"49837",2021-02-22,"27684"
"9130",2062,0,0,3,4,0,0,0,NA,"27684",2021-02-17,"724"
"9131",2062,0,0,2,0,1,0,0,NA,"724",2020-09-13,"86"
"9132",2062,0,0,1,0,0,0,0,NA,"86",2019-05-08,"NA"
"9133",2063,2,2,2,0,0,0,0,"335","320922",2021-08-25,"251297"
"9134",2063,0,0,4,1,0,0,0,NA,"251297",2021-08-23,"233339"
"9135",2063,0,0,1,0,0,0,0,NA,"233339",2021-08-23,"166367"
"9136",2063,1,0,3,1,1,0,0,"0.01","166367",2021-08-05,"70"
"9137",2063,0,0,4,0,0,0,0,NA,"70",2017-09-02,"39"
"9138",2063,0,0,2,0,0,0,0,NA,"39",2017-07-30,"NA"
"9139",2064,3,3,27,1,1,0,0,"65384","471168",2021-08-25,"67611"
"9140",2064,8,3,2,0,1,0,0,"64827","67611",2021-07-14,"NA"
"9141",2065,0,0,1,0,0,0,0,NA,"491835",2021-08-25,"263859"
"9142",2065,7,7,8,1,0,0,0,"244909","263859",2021-08-16,"68355"
"9143",2065,1,1,2,1,1,0,0,"26392","68355",2021-07-11,"15341"
"9144",2065,0,0,1,0,0,0,0,NA,"15341",2021-02-06,"9931"
"9145",2065,0,0,2,0,0,0,0,NA,"9931",2021-02-03,"5253"
"9146",2065,1,0,1,0,0,0,0,"5253","5253",2021-01-07,"4378"
"9147",2065,0,0,7,2,1,0,0,NA,"4378",2020-10-16,"65"
"9148",2065,1,0,2,0,0,0,0,"12","65",2017-07-21,"NA"
"9149",2066,0,0,1,0,0,0,0,NA,"254915",2021-08-24,"231332"
"9150",2066,0,1,2,1,0,0,0,NA,"231332",2021-08-23,"167500"
"9151",2066,0,0,2,1,0,0,0,NA,"167500",2021-08-07,"152911"
"9152",2066,0,0,1,0,0,0,0,NA,"152911",2021-08-07,"136104"
"9153",2066,0,0,3,0,0,0,0,NA,"136104",2021-08-06,"134337"
"9154",2066,2,1,3,0,0,0,0,"98224","134337",2021-08-06,"39067"
"9155",2066,0,0,2,0,0,0,0,NA,"39067",2021-04-08,"37228"
"9156",2066,0,0,1,0,1,0,0,NA,"37228",2021-02-21,"482"
"9157",2066,1,0,0,0,0,0,0,"482","482",2020-08-17,"NA"
"9158",2067,0,0,2,0,0,0,0,NA,"271323",2021-08-24,"196638"
"9159",2067,0,0,1,0,0,0,0,NA,"196638",2021-08-23,"174045"
"9160",2067,0,0,1,0,0,0,0,NA,"174045",2021-08-21,"74553"
"9161",2067,0,0,1,0,1,0,0,NA,"74553",2021-05-12,"NA"
"9162",2068,0,0,1,0,0,0,0,NA,"252774",2021-08-24,"153996"
"9163",2068,0,0,2,0,0,0,0,NA,"153996",2021-08-20,"88440"
"9164",2068,0,0,4,0,0,0,0,NA,"88440",2021-08-04,"46007"
"9165",2068,0,0,1,0,0,0,0,NA,"46007",2021-04-24,"43476"
"9166",2068,0,0,2,0,1,0,0,NA,"43476",2021-04-20,"NA"
"9167",2069,0,1,1,0,1,2,1,NA,"314005",2021-08-24,"935"
"9168",2069,0,0,0,0,0,0,0,NA,"935",2020-09-17,"727"
"9169",2069,0,0,0,0,1,0,1,NA,"727",2020-09-16,"510"
"9170",2069,0,0,2,0,0,0,0,NA,"510",2020-09-11,"293"
"9171",2069,1,0,3,0,0,0,0,"245","293",2020-07-09,"325"
"9172",2069,0,1,5,0,0,0,0,NA,"325",2020-06-02,"296"
"9173",2069,0,0,3,2,0,0,0,NA,"296",2020-05-25,"199"
"9174",2069,2,1,2,1,0,0,0,"62","199",2020-05-21,"NA"
"9175",2070,2,1,3,1,0,0,0,"509509","625973",2021-08-24,"152811"
"9176",2070,3,3,5,0,0,0,0,"148563","152811",2021-07-16,"135547"
"9177",2070,4,2,6,0,0,0,0,"39185","135547",2021-03-12,"14014"
"9178",2070,4,1,1,0,0,0,0,"927","14014",2021-02-15,"NA"
"9179",2071,4,1,1,0,0,0,0,"247352","272860",2021-08-24,"28777"
"9180",2071,0,0,4,2,0,0,0,NA,"28777",2021-02-18,"1455"
"9181",2071,0,0,3,0,0,0,0,NA,"1455",2020-09-13,"63"
"9182",2071,0,0,6,0,0,0,0,NA,"63",2019-07-17,"NA"
"9183",2072,3,2,6,1,3,0,0,"522039","642024",2021-08-24,"63"
"9184",2072,11,2,1,0,0,0,0,"58","63",2017-07-01,"NA"
"9185",2073,1,0,3,0,0,0,0,"268242","255036",2021-08-24,"189262"
"9186",2073,0,0,5,0,0,0,0,NA,"189262",2021-08-23,"158811"
"9187",2073,1,1,17,5,0,0,0,"40863","158811",2021-08-07,"42459"
"9188",2073,0,0,2,0,0,0,0,NA,"42459",2021-06-06,"41437"
"9189",2073,0,0,1,0,0,0,0,NA,"41437",2021-06-02,"NA"
"9190",2074,6,6,2,1,2,0,0,"73823","557891",2021-08-24,"NA"
"9191",2075,2,2,5,2,4,3,3,"35262","236787",2021-08-24,"84590"
"9192",2075,0,0,1,0,0,0,0,NA,"84590",2021-05-04,"44748"
"9193",2075,0,0,1,0,1,1,1,NA,"44748",2021-04-24,"39549"
"9194",2075,1,1,2,0,0,0,0,"38367","39549",2021-04-09,"40274"
"9195",2075,1,0,2,0,0,0,0,"37308","40274",2021-04-09,"48"
"9196",2075,0,0,1,0,0,0,0,NA,"48",2019-03-24,"NA"
"9197",2076,1,1,2,0,0,0,0,"187625","409626",2021-08-24,"101317"
"9198",2076,1,1,3,1,0,0,0,"86047","101317",2021-07-31,"65738"
"9199",2076,0,0,1,0,0,0,0,NA,"65738",2021-07-04,"52767"
"9200",2076,6,2,3,1,0,0,0,"56886","52767",2021-06-10,"32894"
"9201",2076,0,0,2,0,0,0,0,NA,"32894",2021-02-14,"14475"
"9202",2076,1,1,1,0,1,0,0,"241","14475",2021-02-04,"NA"
"9203",2077,1,1,6,0,0,0,0,"249973","257446",2021-08-24,"230581"
"9204",2077,0,0,2,1,0,0,0,NA,"230581",2021-08-23,"144530"
"9205",2077,2,1,9,1,0,0,0,"143863","144530",2021-08-13,"14174"
"9206",2077,0,0,1,0,0,0,0,NA,"14174",2021-02-13,"67"
"9207",2077,0,0,1,0,0,0,0,NA,"67",2017-07-04,"NA"
"9208",2078,4,3,2,0,0,0,0,"333845","333054",2021-08-24,"137165"
"9209",2078,1,0,2,1,0,0,0,"137165","137165",2021-08-03,"58978"
"9210",2078,2,0,1,0,0,0,0,"55918","58978",2021-06-28,"53933"
"9211",2078,2,0,1,0,1,0,0,"53300","53933",2021-04-20,"NA"
"9212",2079,1,0,2,0,0,0,0,"222100","254534",2021-08-24,"230734"
"9213",2079,0,0,5,0,0,0,0,NA,"230734",2021-08-24,"145578"
"9214",2079,0,0,2,0,0,0,0,NA,"145578",2021-08-06,"138163"
"9215",2079,0,0,4,1,0,0,0,NA,"138163",2021-08-06,"68507"
"9216",2079,1,1,3,1,0,0,0,"64685","68507",2021-07-31,"34200"
"9217",2079,4,3,5,0,0,0,0,"59035","34200",2021-06-10,"29214"
"9218",2079,0,0,1,0,1,0,0,NA,"29214",2021-02-18,"NA"
"9219",2080,1,1,1,0,0,0,0,"163566","263493",2021-08-24,"69"
"9220",2080,1,0,1,0,0,0,0,"69","69",2017-07-18,"NA"
"9221",2081,1,0,1,0,0,0,0,"222100","251451",2021-08-24,"NA"
"9222",2082,0,0,1,0,0,0,0,NA,"261509",2021-08-24,"223898"
"9223",2082,0,0,1,0,0,0,0,NA,"223898",2021-08-23,"26483"
"9224",2082,0,0,2,0,0,0,0,NA,"26483",2021-02-18,"18029"
"9225",2082,0,0,1,0,0,0,0,NA,"18029",2021-02-17,"2085"
"9226",2082,1,1,1,0,1,1,1,"1948","2085",2020-10-03,"30"
"9227",2082,0,0,3,0,0,0,0,NA,"30",2018-06-08,"NA"
"9228",2083,0,0,5,0,1,0,0,NA,"435815",2021-08-24,"35417"
"9229",2083,5,3,3,0,0,0,0,"39022","35417",2021-02-25,"NA"
"9230",2084,0,0,2,0,0,0,0,NA,"385525",2021-08-24,"308690"
"9231",2084,2,1,2,0,1,0,0,"490","308690",2021-08-23,"NA"
"9232",2085,0,0,1,0,0,0,0,NA,"249801",2021-08-24,"NA"
"9233",2086,0,0,2,1,3,0,0,NA,"268242",2021-08-24,"NA"
"9234",2087,0,0,4,1,1,1,1,NA,"704136",2021-08-24,"460642"
"9235",2087,0,0,1,0,0,0,0,NA,"460642",2021-08-06,"349684"
"9236",2087,0,0,6,4,1,0,0,NA,"349684",2021-08-05,"104509"
"9237",2087,3,2,4,2,4,0,0,"94805","104509",2021-07-17,"NA"
"9238",2088,0,1,1,0,0,0,0,NA,"383238",2021-08-24,"296673"
"9239",2088,5,2,4,0,0,0,0,"237841","296673",2021-08-23,"135577"
"9240",2088,2,1,4,0,0,0,0,"54325","135577",2021-05-08,"NA"
"9241",2089,6,4,1,0,0,0,0,"612","666500",2021-08-24,"NA"
"9242",2090,0,0,2,2,0,0,0,NA,"5330000",2021-08-24,"2530000"
"9243",2090,5,5,1,0,1,0,0,"979","2530000",2021-08-04,"NA"
"9244",2091,1,1,8,1,2,0,0,"175192","296788",2021-08-24,"138640"
"9245",2091,1,1,1,0,0,0,0,"104292","138640",2021-08-05,"48546"
"9246",2091,0,0,2,0,0,0,0,NA,"48546",2021-03-16,"34097"
"9247",2091,0,0,1,0,0,0,0,NA,"34097",2021-02-20,"NA"
"9248",2092,1,0,11,0,0,0,0,"222537","257061",2021-08-24,"41"
"9249",2092,1,0,2,0,0,0,0,"13","41",2019-02-03,"NA"
"9250",2093,0,0,1,0,0,0,0,NA,"263738",2021-08-24,"191106"
"9251",2093,0,0,3,0,1,0,0,NA,"191106",2021-08-23,"43750"
"9252",2093,3,3,9,5,0,1,0,"2629","43750",2021-02-18,"2680"
"9253",2093,0,0,1,1,1,0,1,NA,"2680",2020-09-25,"151"
"9254",2093,1,1,3,0,0,0,0,"58","151",2018-04-21,"NA"
"9255",2094,1,0,5,0,0,0,0,"222100","248976",2021-08-24,"199971"
"9256",2094,0,0,12,0,0,0,0,NA,"199971",2021-08-23,"48817"
"9257",2094,0,0,3,0,0,0,0,NA,"48817",2021-04-14,"22081"
"9258",2094,0,0,4,3,0,0,0,NA,"22081",2021-02-17,"5772"
"9259",2094,0,0,1,0,0,0,0,NA,"5772",2021-01-12,"NA"
"9260",2095,1,0,1,0,2,0,0,"222100","249109",2021-08-24,"NA"
"9261",2096,0,0,4,0,1,0,0,NA,"596687",2021-08-24,"414589"
"9262",2096,0,0,9,1,0,0,0,NA,"414589",2021-08-16,"163183"
"9263",2096,1,0,2,0,0,0,0,"171234","163183",2021-07-19,"129737"
"9264",2096,3,2,2,1,1,0,0,"73283","129737",2021-03-23,"NA"
"9265",2097,1,1,6,1,1,0,0,"329802","367957",2021-08-24,"71124"
"9266",2097,2,0,2,0,1,0,0,"66198","71124",2021-07-13,"75767"
"9267",2097,1,2,20,3,0,0,0,"71001","75767",2021-07-05,"70860"
"9268",2097,2,1,1,0,0,0,0,"61500","70860",2021-04-09,"51786"
"9269",2097,2,0,0,0,1,0,0,"51786","51786",2021-03-21,"NA"
"9270",2098,1,1,10,0,0,0,0,"400743","692584",2021-08-24,"301537"
"9271",2098,0,0,1,0,1,0,0,NA,"301537",2021-08-01,"221240"
"9272",2098,3,3,15,0,0,0,0,"55691","221240",2021-07-31,"39190"
"9273",2098,0,0,1,0,0,0,0,NA,"39190",2021-03-02,"NA"
"9274",2099,1,1,6,0,0,0,0,"305405","488569",2021-08-24,"180729"
"9275",2099,0,0,14,2,0,0,0,NA,"180729",2021-03-12,"3633"
"9276",2099,2,1,1,0,1,0,0,"3386","3633",2020-10-09,"NA"
"9277",2100,3,0,5,2,2,0,0,"210715","264124",2021-08-24,"72035"
"9278",2100,0,0,1,0,0,0,0,NA,"72035",2021-07-30,"48443"
"9279",2100,0,0,1,0,0,0,0,NA,"48443",2021-03-12,"32799"
"9280",2100,2,1,4,0,0,0,0,"33893","32799",2021-03-05,"30946"
"9281",2100,0,1,1,0,1,1,1,NA,"30946",2021-03-05,"1203"
"9282",2100,0,0,1,0,0,1,0,NA,"1203",2020-09-28,"1055"
"9283",2100,1,0,1,0,1,1,1,"456","1055",2020-09-27,"792"
"9284",2100,0,0,0,0,0,0,0,NA,"792",2020-09-24,"757"
"9285",2100,0,0,0,0,0,0,0,NA,"757",2020-09-24,"609"
"9286",2100,0,0,3,1,1,0,1,NA,"609",2020-09-22,"59"
"9287",2100,0,0,2,1,0,0,0,NA,"59",2020-03-13,"39"
"9288",2100,0,0,2,0,0,0,0,NA,"39",2019-01-24,"NA"
"9289",2101,0,0,2,0,0,0,0,NA,"280104",2021-08-24,"NA"
"9290",2102,2,3,1,0,0,0,0,"231614","247120",2021-08-24,"118207"
"9291",2102,3,1,2,0,0,0,0,"75034","118207",2021-08-04,"34213"
"9292",2102,2,1,2,0,1,0,0,"27653","34213",2021-04-04,"44"
"9293",2102,0,0,1,0,0,0,0,NA,"44",2017-06-29,"43"
"9294",2102,0,0,1,0,0,0,0,NA,"43",2017-06-27,"NA"
"9295",2103,0,0,1,0,0,0,0,NA,"247120",2021-08-24,"NA"
"9296",2104,0,0,2,0,0,0,0,NA,"230768",2021-08-24,"93937"
"9297",2104,0,0,1,0,0,0,0,NA,"93937",2021-08-01,"37485"
"9298",2104,0,0,10,4,1,0,0,NA,"37485",2021-02-21,"68"
"9299",2104,1,0,2,0,0,0,0,"57","68",2017-07-20,"NA"
"9300",2105,0,0,1,0,0,0,0,NA,"332905",2021-08-23,"247799"
"9301",2105,0,0,4,0,0,0,0,NA,"247799",2021-08-23,"57216"
"9302",2105,0,0,2,0,1,0,0,NA,"57216",2021-03-26,"49"
"9303",2105,1,0,0,0,0,0,0,"53","49",2017-07-08,"NA"
